Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-09977,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in US (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,US,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in US at the site level to reduce emissions and operating cost.
GLA-09978,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in EU (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,EU,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in EU at the site level to reduce emissions and operating cost.
GLA-09979,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in UK (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,UK,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in UK at the site level to reduce emissions and operating cost.
GLA-09980,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in China (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,China,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in China at the site level to reduce emissions and operating cost.
GLA-09981,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in India (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,India,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in India at the site level to reduce emissions and operating cost.
GLA-09982,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in SEAsia (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,SEAsia,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in SEAsia at the site level to reduce emissions and operating cost.
GLA-09983,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in MENA (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,MENA,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in MENA at the site level to reduce emissions and operating cost.
GLA-09984,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in LatAm (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,LatAm,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in LatAm at the site level to reduce emissions and operating cost.
GLA-09985,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Africa (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Africa,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Africa at the site level to reduce emissions and operating cost.
GLA-09986,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Japan (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Japan,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Japan at the site level to reduce emissions and operating cost.
GLA-09987,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Canada (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Canada,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Canada at the site level to reduce emissions and operating cost.
GLA-09988,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Nordics (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Nordics,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Nordics at the site level to reduce emissions and operating cost.
GLA-09989,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Australia (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Australia,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Australia at the site level to reduce emissions and operating cost.
GLA-09990,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Brazil (Site level),Industrial,Heat Recovery,Integrator,Site,Steel,Brazil,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Brazil at the site level to reduce emissions and operating cost.
GLA-09991,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Global (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Global,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Global at the fleet level to reduce emissions and operating cost.
GLA-09992,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in US (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,US,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in US at the fleet level to reduce emissions and operating cost.
GLA-09993,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in EU (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,EU,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in EU at the fleet level to reduce emissions and operating cost.
GLA-09994,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in UK (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,UK,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in UK at the fleet level to reduce emissions and operating cost.
GLA-09995,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in China (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,China,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in China at the fleet level to reduce emissions and operating cost.
GLA-09996,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in India (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,India,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in India at the fleet level to reduce emissions and operating cost.
GLA-09997,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in SEAsia (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,SEAsia,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in SEAsia at the fleet level to reduce emissions and operating cost.
GLA-09998,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in MENA (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,MENA,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in MENA at the fleet level to reduce emissions and operating cost.
GLA-09999,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in LatAm (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,LatAm,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in LatAm at the fleet level to reduce emissions and operating cost.
GLA-10000,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Africa (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Africa,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Africa at the fleet level to reduce emissions and operating cost.
GLA-10001,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Japan (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Japan,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Japan at the fleet level to reduce emissions and operating cost.
GLA-10002,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Canada (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Canada,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Canada at the fleet level to reduce emissions and operating cost.
GLA-10003,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Nordics (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Nordics,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Nordics at the fleet level to reduce emissions and operating cost.
GLA-10004,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Australia (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Australia,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Australia at the fleet level to reduce emissions and operating cost.
GLA-10005,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Brazil (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Steel,Brazil,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Brazil at the fleet level to reduce emissions and operating cost.
GLA-10006,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Global (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Global,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Global at the portfolio level to reduce emissions and operating cost.
GLA-10007,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in US (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,US,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in US at the portfolio level to reduce emissions and operating cost.
GLA-10008,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in EU (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,EU,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in EU at the portfolio level to reduce emissions and operating cost.
GLA-10009,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in UK (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,UK,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in UK at the portfolio level to reduce emissions and operating cost.
GLA-10010,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in China (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,China,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in China at the portfolio level to reduce emissions and operating cost.
GLA-10011,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in India (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,India,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in India at the portfolio level to reduce emissions and operating cost.
GLA-10012,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in SEAsia (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,SEAsia,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-10013,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in MENA (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,MENA,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in MENA at the portfolio level to reduce emissions and operating cost.
GLA-10014,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in LatAm (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,LatAm,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-10015,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Africa (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Africa,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Africa at the portfolio level to reduce emissions and operating cost.
GLA-10016,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Japan (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Japan,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Japan at the portfolio level to reduce emissions and operating cost.
GLA-10017,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Canada (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Canada,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Canada at the portfolio level to reduce emissions and operating cost.
GLA-10018,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Nordics (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Nordics,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-10019,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Australia (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Australia,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Australia at the portfolio level to reduce emissions and operating cost.
GLA-10020,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Steel in Brazil (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Steel,Brazil,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Steel in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-10021,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Global (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Global,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Global at the asset level to reduce emissions and operating cost.
GLA-10022,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in US (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,US,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in US at the asset level to reduce emissions and operating cost.
GLA-10023,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in EU (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,EU,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in EU at the asset level to reduce emissions and operating cost.
GLA-10024,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in UK (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,UK,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in UK at the asset level to reduce emissions and operating cost.
GLA-10025,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in China (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,China,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in China at the asset level to reduce emissions and operating cost.
GLA-10026,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in India (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,India,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in India at the asset level to reduce emissions and operating cost.
GLA-10027,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in SEAsia (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,SEAsia,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in SEAsia at the asset level to reduce emissions and operating cost.
GLA-10028,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in MENA (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,MENA,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in MENA at the asset level to reduce emissions and operating cost.
GLA-10029,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in LatAm (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,LatAm,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in LatAm at the asset level to reduce emissions and operating cost.
GLA-10030,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Africa (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Africa,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Africa at the asset level to reduce emissions and operating cost.
GLA-10031,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Japan (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Japan,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Japan at the asset level to reduce emissions and operating cost.
GLA-10032,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Canada (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Canada,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Canada at the asset level to reduce emissions and operating cost.
GLA-10033,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Nordics (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Nordics,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Nordics at the asset level to reduce emissions and operating cost.
GLA-10034,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Australia (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Australia,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Australia at the asset level to reduce emissions and operating cost.
GLA-10035,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Brazil (Asset level),Industrial,Heat Recovery,Integrator,Asset,Cement,Brazil,P0,High,1.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Brazil at the asset level to reduce emissions and operating cost.
GLA-10036,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Global (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Global,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Global at the site level to reduce emissions and operating cost.
GLA-10037,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in US (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,US,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in US at the site level to reduce emissions and operating cost.
GLA-10038,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in EU (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,EU,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in EU at the site level to reduce emissions and operating cost.
GLA-10039,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in UK (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,UK,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in UK at the site level to reduce emissions and operating cost.
GLA-10040,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in China (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,China,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in China at the site level to reduce emissions and operating cost.
GLA-10041,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in India (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,India,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in India at the site level to reduce emissions and operating cost.
GLA-10042,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in SEAsia (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,SEAsia,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in SEAsia at the site level to reduce emissions and operating cost.
GLA-10043,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in MENA (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,MENA,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in MENA at the site level to reduce emissions and operating cost.
GLA-10044,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in LatAm (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,LatAm,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in LatAm at the site level to reduce emissions and operating cost.
GLA-10045,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Africa (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Africa,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Africa at the site level to reduce emissions and operating cost.
GLA-10046,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Japan (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Japan,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Japan at the site level to reduce emissions and operating cost.
GLA-10047,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Canada (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Canada,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Canada at the site level to reduce emissions and operating cost.
GLA-10048,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Nordics (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Nordics,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Nordics at the site level to reduce emissions and operating cost.
GLA-10049,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Australia (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Australia,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Australia at the site level to reduce emissions and operating cost.
GLA-10050,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Brazil (Site level),Industrial,Heat Recovery,Integrator,Site,Cement,Brazil,P0,High,3,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Brazil at the site level to reduce emissions and operating cost.
GLA-10051,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Global (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Global,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Global at the fleet level to reduce emissions and operating cost.
GLA-10052,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in US (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,US,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in US at the fleet level to reduce emissions and operating cost.
GLA-10053,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in EU (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,EU,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in EU at the fleet level to reduce emissions and operating cost.
GLA-10054,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in UK (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,UK,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in UK at the fleet level to reduce emissions and operating cost.
GLA-10055,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in China (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,China,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in China at the fleet level to reduce emissions and operating cost.
GLA-10056,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in India (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,India,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in India at the fleet level to reduce emissions and operating cost.
GLA-10057,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in SEAsia (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,SEAsia,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in SEAsia at the fleet level to reduce emissions and operating cost.
GLA-10058,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in MENA (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,MENA,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in MENA at the fleet level to reduce emissions and operating cost.
GLA-10059,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in LatAm (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,LatAm,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in LatAm at the fleet level to reduce emissions and operating cost.
GLA-10060,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Africa (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Africa,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Africa at the fleet level to reduce emissions and operating cost.
GLA-10061,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Japan (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Japan,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Japan at the fleet level to reduce emissions and operating cost.
GLA-10062,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Canada (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Canada,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Canada at the fleet level to reduce emissions and operating cost.
GLA-10063,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Nordics (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Nordics,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Nordics at the fleet level to reduce emissions and operating cost.
GLA-10064,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Australia (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Australia,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Australia at the fleet level to reduce emissions and operating cost.
GLA-10065,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Brazil (Fleet level),Industrial,Heat Recovery,Integrator,Fleet,Cement,Brazil,P0,High,4.5,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Brazil at the fleet level to reduce emissions and operating cost.
GLA-10066,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in Global (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Cement,Global,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in Global at the portfolio level to reduce emissions and operating cost.
GLA-10067,Industrial Heat Recovery Integrator,Heat Recovery Integrator for Cement in US (Portfolio level),Industrial,Heat Recovery,Integrator,Portfolio,Cement,US,P0,High,6,1.8,02-May,Q4 2025,AI integrator agent that optimizes heat recovery in the industrial sector for Cement in US at the portfolio level to reduce emissions and operating cost.
