Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-09839,Supply Chain & Finance Corporate Reporting Coordinator,Corporate Reporting Coordinator for Retail in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Coordinator,Sector,Retail,LatAm,P0,High,2.0,N/A,N/A,Q1 2026,AI coordinator agent that coordinates and orchestrates corporate reporting in the supply chain & finance sector for Retail in LatAm at the sector level to enable climate data governance and compliance.
GLA-09840,Supply Chain & Finance Compliance Optimizer,Compliance Optimizer for Banks in Africa (Enterprise level),Supply Chain & Finance,Compliance,Optimizer,Enterprise,Banks,Africa,P0,High,2.0,N/A,N/A,Q4 2025,AI optimizer agent that optimizes and enhances compliance in the supply chain & finance sector for Banks in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09841,Supply Chain & Finance Supplier Emissions Monitor,Supplier Emissions Monitor for Insurance in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Monitor,Supplier,Insurance,Japan,P1,Medium,0.8,1.0,1-3,Q3 2026,AI monitor agent that monitors and tracks supplier emissions in the supply chain & finance sector for Insurance in Japan at the supplier level to reduce emissions and operating cost.
GLA-09842,Supply Chain & Finance Product Footprint Controller,Product Footprint Controller for AssetManagers in Canada (Company level),Supply Chain & Finance,Product Footprint,Controller,Company,AssetManagers,Canada,P1,Medium,1.0,0.6,1-3,Q2 2026,AI controller agent that controls and regulates product footprint in the supply chain & finance sector for AssetManagers in Canada at the company level to reduce emissions and operating cost.
GLA-09843,Supply Chain & Finance Climate Risk Automator,Climate Risk Automator for Corporates in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Automator,Portfolio,Corporates,Nordics,P1,Medium,3.0,N/A,N/A,Q3 2026,AI automator agent that automates and manages climate risk in the supply chain & finance sector for Corporates in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09844,Supply Chain & Finance Corporate Reporting Predictor,Corporate Reporting Predictor for Utilities in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Predictor,Sector,Utilities,Australia,P1,Medium,2.0,N/A,N/A,Q2 2026,AI predictor agent that predicts and forecasts corporate reporting in the supply chain & finance sector for Utilities in Australia at the sector level to enable climate data governance and compliance.
GLA-09845,Supply Chain & Finance Compliance Analyzer,Compliance Analyzer for Manufacturing in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Analyzer,Enterprise,Manufacturing,Brazil,P1,Medium,2.0,N/A,N/A,Q3 2026,AI analyzer agent that analyzes and evaluates compliance in the supply chain & finance sector for Manufacturing in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09846,Supply Chain & Finance Supplier Emissions Calculator,Supplier Emissions Calculator for Retail in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Calculator,Supplier,Retail,Global,P2,Low,0.8,1.0,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies supplier emissions in the supply chain & finance sector for Retail in Global at the supplier level to reduce emissions and operating cost.
GLA-09847,Supply Chain & Finance Product Footprint Reporter,Product Footprint Reporter for Banks in US (Company level),Supply Chain & Finance,Product Footprint,Reporter,Company,Banks,US,P2,Low,1.0,0.6,0.5-2,Q1 2027,AI reporter agent that reports and documents product footprint in the supply chain & finance sector for Banks in US at the company level to reduce emissions and operating cost.
GLA-09848,Supply Chain & Finance Climate Risk Integrator,Climate Risk Integrator for Insurance in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Integrator,Portfolio,Insurance,EU,P0,High,3.0,N/A,N/A,Q4 2025,AI integrator agent that integrates and connects climate risk in the supply chain & finance sector for Insurance in EU at the portfolio level to enable climate data governance and compliance.
GLA-09849,Supply Chain & Finance Corporate Reporting Communicator,Corporate Reporting Communicator for AssetManagers in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Communicator,Sector,AssetManagers,UK,P2,Low,2.0,N/A,N/A,Q1 2027,AI communicator agent that communicates and engages corporate reporting in the supply chain & finance sector for AssetManagers in UK at the sector level to enable climate data governance and compliance.
GLA-09850,Supply Chain & Finance Compliance Coordinator,Compliance Coordinator for Corporates in China (Enterprise level),Supply Chain & Finance,Compliance,Coordinator,Enterprise,Corporates,China,P0,High,2.0,N/A,N/A,Q4 2025,AI coordinator agent that coordinates and orchestrates compliance in the supply chain & finance sector for Corporates in China at the enterprise level to enable climate data governance and compliance.
GLA-09851,Supply Chain & Finance Supplier Emissions Optimizer,Supplier Emissions Optimizer for Utilities in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Optimizer,Supplier,Utilities,India,P0,High,0.8,1.0,2-5,Q1 2026,AI optimizer agent that optimizes and enhances supplier emissions in the supply chain & finance sector for Utilities in India at the supplier level to reduce emissions and operating cost.
GLA-09852,Supply Chain & Finance Product Footprint Monitor,Product Footprint Monitor for Manufacturing in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Monitor,Company,Manufacturing,SEAsia,P1,Medium,1.0,0.6,1-3,Q2 2026,AI monitor agent that monitors and tracks product footprint in the supply chain & finance sector for Manufacturing in SEAsia at the company level to reduce emissions and operating cost.
GLA-09853,Supply Chain & Finance Climate Risk Controller,Climate Risk Controller for Retail in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Controller,Portfolio,Retail,MENA,P1,Medium,3.0,N/A,N/A,Q3 2026,AI controller agent that controls and regulates climate risk in the supply chain & finance sector for Retail in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09854,Supply Chain & Finance Corporate Reporting Automator,Corporate Reporting Automator for Banks in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Automator,Sector,Banks,LatAm,P1,Medium,2.0,N/A,N/A,Q2 2026,AI automator agent that automates and manages corporate reporting in the supply chain & finance sector for Banks in LatAm at the sector level to enable climate data governance and compliance.
GLA-09855,Supply Chain & Finance Compliance Predictor,Compliance Predictor for Insurance in Africa (Enterprise level),Supply Chain & Finance,Compliance,Predictor,Enterprise,Insurance,Africa,P1,Medium,2.0,N/A,N/A,Q3 2026,AI predictor agent that predicts and forecasts compliance in the supply chain & finance sector for Insurance in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09856,Supply Chain & Finance Supplier Emissions Analyzer,Supplier Emissions Analyzer for AssetManagers in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Analyzer,Supplier,AssetManagers,Japan,P1,Medium,0.8,1.0,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates supplier emissions in the supply chain & finance sector for AssetManagers in Japan at the supplier level to reduce emissions and operating cost.
GLA-09857,Supply Chain & Finance Product Footprint Calculator,Product Footprint Calculator for Corporates in Canada (Company level),Supply Chain & Finance,Product Footprint,Calculator,Company,Corporates,Canada,P2,Low,1.0,0.6,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies product footprint in the supply chain & finance sector for Corporates in Canada at the company level to reduce emissions and operating cost.
GLA-09858,Supply Chain & Finance Climate Risk Reporter,Climate Risk Reporter for Utilities in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Reporter,Portfolio,Utilities,Nordics,P2,Low,3.0,N/A,N/A,Q4 2026,AI reporter agent that reports and documents climate risk in the supply chain & finance sector for Utilities in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09859,Supply Chain & Finance Corporate Reporting Integrator,Corporate Reporting Integrator for Manufacturing in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Integrator,Sector,Manufacturing,Australia,P0,High,2.0,N/A,N/A,Q1 2026,AI integrator agent that integrates and connects corporate reporting in the supply chain & finance sector for Manufacturing in Australia at the sector level to enable climate data governance and compliance.
GLA-09860,Supply Chain & Finance Compliance Communicator,Compliance Communicator for Retail in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Communicator,Enterprise,Retail,Brazil,P2,Low,2.0,N/A,N/A,Q4 2026,AI communicator agent that communicates and engages compliance in the supply chain & finance sector for Retail in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09861,Supply Chain & Finance Supplier Emissions Coordinator,Supplier Emissions Coordinator for Banks in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Coordinator,Supplier,Banks,Global,P0,High,0.8,1.0,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates supplier emissions in the supply chain & finance sector for Banks in Global at the supplier level to reduce emissions and operating cost.
GLA-09862,Supply Chain & Finance Product Footprint Optimizer,Product Footprint Optimizer for Insurance in US (Company level),Supply Chain & Finance,Product Footprint,Optimizer,Company,Insurance,US,P0,High,1.0,0.6,2-5,Q4 2025,AI optimizer agent that optimizes and enhances product footprint in the supply chain & finance sector for Insurance in US at the company level to reduce emissions and operating cost.
GLA-09863,Supply Chain & Finance Climate Risk Monitor,Climate Risk Monitor for AssetManagers in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Monitor,Portfolio,AssetManagers,EU,P1,Medium,3.0,N/A,N/A,Q3 2026,AI monitor agent that monitors and tracks climate risk in the supply chain & finance sector for AssetManagers in EU at the portfolio level to enable climate data governance and compliance.
GLA-09864,Supply Chain & Finance Corporate Reporting Controller,Corporate Reporting Controller for Corporates in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Controller,Sector,Corporates,UK,P1,Medium,2.0,N/A,N/A,Q2 2026,AI controller agent that controls and regulates corporate reporting in the supply chain & finance sector for Corporates in UK at the sector level to enable climate data governance and compliance.
GLA-09865,Supply Chain & Finance Compliance Automator,Compliance Automator for Utilities in China (Enterprise level),Supply Chain & Finance,Compliance,Automator,Enterprise,Utilities,China,P1,Medium,2.0,N/A,N/A,Q3 2026,AI automator agent that automates and manages compliance in the supply chain & finance sector for Utilities in China at the enterprise level to enable climate data governance and compliance.
GLA-09866,Supply Chain & Finance Supplier Emissions Predictor,Supplier Emissions Predictor for Manufacturing in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Predictor,Supplier,Manufacturing,India,P1,Medium,0.8,1.0,1-3,Q2 2026,AI predictor agent that predicts and forecasts supplier emissions in the supply chain & finance sector for Manufacturing in India at the supplier level to reduce emissions and operating cost.
GLA-09867,Supply Chain & Finance Product Footprint Analyzer,Product Footprint Analyzer for Retail in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Analyzer,Company,Retail,SEAsia,P1,Medium,1.0,0.6,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates product footprint in the supply chain & finance sector for Retail in SEAsia at the company level to reduce emissions and operating cost.
GLA-09868,Supply Chain & Finance Climate Risk Calculator,Climate Risk Calculator for Banks in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Calculator,Portfolio,Banks,MENA,P2,Low,3.0,N/A,N/A,Q4 2026,AI calculator agent that calculates and quantifies climate risk in the supply chain & finance sector for Banks in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09869,Supply Chain & Finance Corporate Reporting Reporter,Corporate Reporting Reporter for Insurance in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Reporter,Sector,Insurance,LatAm,P2,Low,2.0,N/A,N/A,Q1 2027,AI reporter agent that reports and documents corporate reporting in the supply chain & finance sector for Insurance in LatAm at the sector level to enable climate data governance and compliance.
GLA-09870,Supply Chain & Finance Compliance Integrator,Compliance Integrator for AssetManagers in Africa (Enterprise level),Supply Chain & Finance,Compliance,Integrator,Enterprise,AssetManagers,Africa,P0,High,2.0,N/A,N/A,Q4 2025,AI integrator agent that integrates and connects compliance in the supply chain & finance sector for AssetManagers in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09871,Supply Chain & Finance Supplier Emissions Communicator,Supplier Emissions Communicator for Corporates in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Communicator,Supplier,Corporates,Japan,P2,Low,0.8,1.0,0.5-2,Q1 2027,AI communicator agent that communicates and engages supplier emissions in the supply chain & finance sector for Corporates in Japan at the supplier level to reduce emissions and operating cost.
GLA-09872,Supply Chain & Finance Product Footprint Coordinator,Product Footprint Coordinator for Utilities in Canada (Company level),Supply Chain & Finance,Product Footprint,Coordinator,Company,Utilities,Canada,P0,High,1.0,0.6,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates product footprint in the supply chain & finance sector for Utilities in Canada at the company level to reduce emissions and operating cost.
GLA-09873,Supply Chain & Finance Climate Risk Optimizer,Climate Risk Optimizer for Manufacturing in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Optimizer,Portfolio,Manufacturing,Nordics,P0,High,3.0,N/A,N/A,Q1 2026,AI optimizer agent that optimizes and enhances climate risk in the supply chain & finance sector for Manufacturing in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09874,Supply Chain & Finance Corporate Reporting Monitor,Corporate Reporting Monitor for Retail in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Monitor,Sector,Retail,Australia,P1,Medium,2.0,N/A,N/A,Q2 2026,AI monitor agent that monitors and tracks corporate reporting in the supply chain & finance sector for Retail in Australia at the sector level to enable climate data governance and compliance.
GLA-09875,Supply Chain & Finance Compliance Controller,Compliance Controller for Banks in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Controller,Enterprise,Banks,Brazil,P1,Medium,2.0,N/A,N/A,Q3 2026,AI controller agent that controls and regulates compliance in the supply chain & finance sector for Banks in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09876,Supply Chain & Finance Supplier Emissions Automator,Supplier Emissions Automator for Insurance in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Automator,Supplier,Insurance,Global,P1,Medium,0.8,1.0,1-3,Q2 2026,AI automator agent that automates and manages supplier emissions in the supply chain & finance sector for Insurance in Global at the supplier level to reduce emissions and operating cost.
GLA-09877,Supply Chain & Finance Product Footprint Predictor,Product Footprint Predictor for AssetManagers in US (Company level),Supply Chain & Finance,Product Footprint,Predictor,Company,AssetManagers,US,P1,Medium,1.0,0.6,1-3,Q3 2026,AI predictor agent that predicts and forecasts product footprint in the supply chain & finance sector for AssetManagers in US at the company level to reduce emissions and operating cost.
GLA-09878,Supply Chain & Finance Climate Risk Analyzer,Climate Risk Analyzer for Corporates in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Analyzer,Portfolio,Corporates,EU,P1,Medium,3.0,N/A,N/A,Q2 2026,AI analyzer agent that analyzes and evaluates climate risk in the supply chain & finance sector for Corporates in EU at the portfolio level to enable climate data governance and compliance.
GLA-09879,Supply Chain & Finance Corporate Reporting Calculator,Corporate Reporting Calculator for Utilities in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Calculator,Sector,Utilities,UK,P2,Low,2.0,N/A,N/A,Q1 2027,AI calculator agent that calculates and quantifies corporate reporting in the supply chain & finance sector for Utilities in UK at the sector level to enable climate data governance and compliance.
GLA-09880,Supply Chain & Finance Compliance Reporter,Compliance Reporter for Manufacturing in China (Enterprise level),Supply Chain & Finance,Compliance,Reporter,Enterprise,Manufacturing,China,P2,Low,2.0,N/A,N/A,Q4 2026,AI reporter agent that reports and documents compliance in the supply chain & finance sector for Manufacturing in China at the enterprise level to enable climate data governance and compliance.
GLA-09881,Supply Chain & Finance Supplier Emissions Integrator,Supplier Emissions Integrator for Retail in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Integrator,Supplier,Retail,India,P0,High,0.8,1.0,2-5,Q1 2026,AI integrator agent that integrates and connects supplier emissions in the supply chain & finance sector for Retail in India at the supplier level to reduce emissions and operating cost.
GLA-09882,Supply Chain & Finance Product Footprint Communicator,Product Footprint Communicator for Banks in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Communicator,Company,Banks,SEAsia,P2,Low,1.0,0.6,0.5-2,Q4 2026,AI communicator agent that communicates and engages product footprint in the supply chain & finance sector for Banks in SEAsia at the company level to reduce emissions and operating cost.
GLA-09883,Supply Chain & Finance Climate Risk Coordinator,Climate Risk Coordinator for Insurance in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Coordinator,Portfolio,Insurance,MENA,P0,High,3.0,N/A,N/A,Q1 2026,AI coordinator agent that coordinates and orchestrates climate risk in the supply chain & finance sector for Insurance in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09884,Supply Chain & Finance Corporate Reporting Optimizer,Corporate Reporting Optimizer for AssetManagers in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Optimizer,Sector,AssetManagers,LatAm,P0,High,2.0,N/A,N/A,Q4 2025,AI optimizer agent that optimizes and enhances corporate reporting in the supply chain & finance sector for AssetManagers in LatAm at the sector level to enable climate data governance and compliance.
GLA-09885,Supply Chain & Finance Compliance Monitor,Compliance Monitor for Corporates in Africa (Enterprise level),Supply Chain & Finance,Compliance,Monitor,Enterprise,Corporates,Africa,P1,Medium,2.0,N/A,N/A,Q3 2026,AI monitor agent that monitors and tracks compliance in the supply chain & finance sector for Corporates in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09886,Supply Chain & Finance Supplier Emissions Controller,Supplier Emissions Controller for Utilities in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Controller,Supplier,Utilities,Japan,P1,Medium,0.8,1.0,1-3,Q2 2026,AI controller agent that controls and regulates supplier emissions in the supply chain & finance sector for Utilities in Japan at the supplier level to reduce emissions and operating cost.
GLA-09887,Supply Chain & Finance Product Footprint Automator,Product Footprint Automator for Manufacturing in Canada (Company level),Supply Chain & Finance,Product Footprint,Automator,Company,Manufacturing,Canada,P1,Medium,1.0,0.6,1-3,Q3 2026,AI automator agent that automates and manages product footprint in the supply chain & finance sector for Manufacturing in Canada at the company level to reduce emissions and operating cost.
GLA-09888,Supply Chain & Finance Climate Risk Predictor,Climate Risk Predictor for Retail in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Predictor,Portfolio,Retail,Nordics,P1,Medium,3.0,N/A,N/A,Q2 2026,AI predictor agent that predicts and forecasts climate risk in the supply chain & finance sector for Retail in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09889,Supply Chain & Finance Corporate Reporting Analyzer,Corporate Reporting Analyzer for Banks in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Analyzer,Sector,Banks,Australia,P1,Medium,2.0,N/A,N/A,Q3 2026,AI analyzer agent that analyzes and evaluates corporate reporting in the supply chain & finance sector for Banks in Australia at the sector level to enable climate data governance and compliance.
GLA-09890,Supply Chain & Finance Compliance Calculator,Compliance Calculator for Insurance in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Calculator,Enterprise,Insurance,Brazil,P2,Low,2.0,N/A,N/A,Q4 2026,AI calculator agent that calculates and quantifies compliance in the supply chain & finance sector for Insurance in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09891,Supply Chain & Finance Supplier Emissions Reporter,Supplier Emissions Reporter for AssetManagers in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Reporter,Supplier,AssetManagers,Global,P2,Low,0.8,1.0,0.5-2,Q1 2027,AI reporter agent that reports and documents supplier emissions in the supply chain & finance sector for AssetManagers in Global at the supplier level to reduce emissions and operating cost.
GLA-09892,Supply Chain & Finance Product Footprint Integrator,Product Footprint Integrator for Corporates in US (Company level),Supply Chain & Finance,Product Footprint,Integrator,Company,Corporates,US,P0,High,1.0,0.6,2-5,Q4 2025,AI integrator agent that integrates and connects product footprint in the supply chain & finance sector for Corporates in US at the company level to reduce emissions and operating cost.
GLA-09893,Supply Chain & Finance Climate Risk Communicator,Climate Risk Communicator for Utilities in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Communicator,Portfolio,Utilities,EU,P2,Low,3.0,N/A,N/A,Q1 2027,AI communicator agent that communicates and engages climate risk in the supply chain & finance sector for Utilities in EU at the portfolio level to enable climate data governance and compliance.
GLA-09894,Supply Chain & Finance Corporate Reporting Coordinator,Corporate Reporting Coordinator for Manufacturing in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Coordinator,Sector,Manufacturing,UK,P0,High,2.0,N/A,N/A,Q4 2025,AI coordinator agent that coordinates and orchestrates corporate reporting in the supply chain & finance sector for Manufacturing in UK at the sector level to enable climate data governance and compliance.
GLA-09895,Supply Chain & Finance Compliance Optimizer,Compliance Optimizer for Retail in China (Enterprise level),Supply Chain & Finance,Compliance,Optimizer,Enterprise,Retail,China,P0,High,2.0,N/A,N/A,Q1 2026,AI optimizer agent that optimizes and enhances compliance in the supply chain & finance sector for Retail in China at the enterprise level to enable climate data governance and compliance.
GLA-09896,Supply Chain & Finance Supplier Emissions Monitor,Supplier Emissions Monitor for Banks in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Monitor,Supplier,Banks,India,P1,Medium,0.8,1.0,1-3,Q2 2026,AI monitor agent that monitors and tracks supplier emissions in the supply chain & finance sector for Banks in India at the supplier level to reduce emissions and operating cost.
GLA-09897,Supply Chain & Finance Product Footprint Controller,Product Footprint Controller for Insurance in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Controller,Company,Insurance,SEAsia,P1,Medium,1.0,0.6,1-3,Q3 2026,AI controller agent that controls and regulates product footprint in the supply chain & finance sector for Insurance in SEAsia at the company level to reduce emissions and operating cost.
GLA-09898,Supply Chain & Finance Climate Risk Automator,Climate Risk Automator for AssetManagers in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Automator,Portfolio,AssetManagers,MENA,P1,Medium,3.0,N/A,N/A,Q2 2026,AI automator agent that automates and manages climate risk in the supply chain & finance sector for AssetManagers in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09899,Supply Chain & Finance Corporate Reporting Predictor,Corporate Reporting Predictor for Corporates in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Predictor,Sector,Corporates,LatAm,P1,Medium,2.0,N/A,N/A,Q3 2026,AI predictor agent that predicts and forecasts corporate reporting in the supply chain & finance sector for Corporates in LatAm at the sector level to enable climate data governance and compliance.
GLA-09900,Supply Chain & Finance Compliance Analyzer,Compliance Analyzer for Utilities in Africa (Enterprise level),Supply Chain & Finance,Compliance,Analyzer,Enterprise,Utilities,Africa,P1,Medium,2.0,N/A,N/A,Q2 2026,AI analyzer agent that analyzes and evaluates compliance in the supply chain & finance sector for Utilities in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09901,Supply Chain & Finance Supplier Emissions Calculator,Supplier Emissions Calculator for Manufacturing in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Calculator,Supplier,Manufacturing,Japan,P2,Low,0.8,1.0,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies supplier emissions in the supply chain & finance sector for Manufacturing in Japan at the supplier level to reduce emissions and operating cost.
GLA-09902,Supply Chain & Finance Product Footprint Reporter,Product Footprint Reporter for Retail in Canada (Company level),Supply Chain & Finance,Product Footprint,Reporter,Company,Retail,Canada,P2,Low,1.0,0.6,0.5-2,Q4 2026,AI reporter agent that reports and documents product footprint in the supply chain & finance sector for Retail in Canada at the company level to reduce emissions and operating cost.
GLA-09903,Supply Chain & Finance Climate Risk Integrator,Climate Risk Integrator for Banks in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Integrator,Portfolio,Banks,Nordics,P0,High,3.0,N/A,N/A,Q1 2026,AI integrator agent that integrates and connects climate risk in the supply chain & finance sector for Banks in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09904,Supply Chain & Finance Corporate Reporting Communicator,Corporate Reporting Communicator for Insurance in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Communicator,Sector,Insurance,Australia,P2,Low,2.0,N/A,N/A,Q4 2026,AI communicator agent that communicates and engages corporate reporting in the supply chain & finance sector for Insurance in Australia at the sector level to enable climate data governance and compliance.
GLA-09905,Supply Chain & Finance Compliance Coordinator,Compliance Coordinator for AssetManagers in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Coordinator,Enterprise,AssetManagers,Brazil,P0,High,2.0,N/A,N/A,Q1 2026,AI coordinator agent that coordinates and orchestrates compliance in the supply chain & finance sector for AssetManagers in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09906,Supply Chain & Finance Supplier Emissions Optimizer,Supplier Emissions Optimizer for Corporates in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Optimizer,Supplier,Corporates,Global,P0,High,0.8,1.0,2-5,Q4 2025,AI optimizer agent that optimizes and enhances supplier emissions in the supply chain & finance sector for Corporates in Global at the supplier level to reduce emissions and operating cost.
GLA-09907,Supply Chain & Finance Product Footprint Monitor,Product Footprint Monitor for Utilities in US (Company level),Supply Chain & Finance,Product Footprint,Monitor,Company,Utilities,US,P1,Medium,1.0,0.6,1-3,Q3 2026,AI monitor agent that monitors and tracks product footprint in the supply chain & finance sector for Utilities in US at the company level to reduce emissions and operating cost.
GLA-09908,Supply Chain & Finance Climate Risk Controller,Climate Risk Controller for Manufacturing in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Controller,Portfolio,Manufacturing,EU,P1,Medium,3.0,N/A,N/A,Q2 2026,AI controller agent that controls and regulates climate risk in the supply chain & finance sector for Manufacturing in EU at the portfolio level to enable climate data governance and compliance.
GLA-09909,Supply Chain & Finance Corporate Reporting Automator,Corporate Reporting Automator for Retail in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Automator,Sector,Retail,UK,P1,Medium,2.0,N/A,N/A,Q3 2026,AI automator agent that automates and manages corporate reporting in the supply chain & finance sector for Retail in UK at the sector level to enable climate data governance and compliance.
GLA-09910,Supply Chain & Finance Compliance Predictor,Compliance Predictor for Banks in China (Enterprise level),Supply Chain & Finance,Compliance,Predictor,Enterprise,Banks,China,P1,Medium,2.0,N/A,N/A,Q2 2026,AI predictor agent that predicts and forecasts compliance in the supply chain & finance sector for Banks in China at the enterprise level to enable climate data governance and compliance.
GLA-09911,Supply Chain & Finance Supplier Emissions Analyzer,Supplier Emissions Analyzer for Insurance in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Analyzer,Supplier,Insurance,India,P1,Medium,0.8,1.0,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates supplier emissions in the supply chain & finance sector for Insurance in India at the supplier level to reduce emissions and operating cost.
GLA-09912,Supply Chain & Finance Product Footprint Calculator,Product Footprint Calculator for AssetManagers in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Calculator,Company,AssetManagers,SEAsia,P2,Low,1.0,0.6,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies product footprint in the supply chain & finance sector for AssetManagers in SEAsia at the company level to reduce emissions and operating cost.
GLA-09913,Supply Chain & Finance Climate Risk Reporter,Climate Risk Reporter for Corporates in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Reporter,Portfolio,Corporates,MENA,P2,Low,3.0,N/A,N/A,Q1 2027,AI reporter agent that reports and documents climate risk in the supply chain & finance sector for Corporates in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09914,Supply Chain & Finance Corporate Reporting Integrator,Corporate Reporting Integrator for Utilities in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Integrator,Sector,Utilities,LatAm,P0,High,2.0,N/A,N/A,Q4 2025,AI integrator agent that integrates and connects corporate reporting in the supply chain & finance sector for Utilities in LatAm at the sector level to enable climate data governance and compliance.
GLA-09915,Supply Chain & Finance Compliance Communicator,Compliance Communicator for Manufacturing in Africa (Enterprise level),Supply Chain & Finance,Compliance,Communicator,Enterprise,Manufacturing,Africa,P2,Low,2.0,N/A,N/A,Q1 2027,AI communicator agent that communicates and engages compliance in the supply chain & finance sector for Manufacturing in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09916,Supply Chain & Finance Supplier Emissions Coordinator,Supplier Emissions Coordinator for Retail in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Coordinator,Supplier,Retail,Japan,P0,High,0.8,1.0,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates supplier emissions in the supply chain & finance sector for Retail in Japan at the supplier level to reduce emissions and operating cost.
